"codigo_estado","codigo_municipio","qtd_membros","cadunico","bpc","pbf"
43,4304200,9856,9856,1131,4751
42,4202073,7130,7130,792,2596
43,4310702,1320,1320,197,393
35,3539301,17134,17134,2614,7110
31,3169406,19458,19458,2771,10167
27,2708956,10932,10932,968,8590
35,3525854,1205,1205,97,379
33,3305554,51367,51367,4658,34175
15,1504901,31365,31365,2294,26052
28,2807303,2830,2830,285,1919
31,3133303,12133,12133,2508,6124
41,4102307,6179,6179,633,2237
29,2932507,14025,14025,2204,8677
13,1302009,8849,8849,1076,6305
27,2701803,7592,7592,603,6142
29,2922300,21073,21073,1836,14930
29,2921807,8324,8324,915,4585
41,4111902,5967,5967,706,2234
31,3139102,2453,2453,435,925
50,5003256,16444,16444,1724,7361
29,2927101,9065,9065,382,7966
31,3102308,6552,6552,699,3683
43,4305454,7822,7822,1637,4124
41,4108320,3040,3040,410,1435
41,4118006,3928,3928,447,1193
41,4128658,1964,1964,191,633
31,3162609,6077,6077,700,3185
42,4204103,1628,1628,171,748
23,2307809,24007,24007,3222,17046
31,3170305,1810,1810,302,1098
35,3537404,6991,6991,1266,3288
29,2908200,14283,14283,1415,9353
35,3505401,4916,4916,715,2978
41,4122602,3716,3716,356,1165
29,2915908,5983,5983,391,4351
31,3136603,3450,3450,422,2121
32,3201308,186416,186416,20651,98583
35,3528403,13052,13052,2214,7155
27,2709202,18587,18587,1704,13873
35,3543600,1625,1625,227,697
31,3143104,10510,10510,2632,3710
29,2903508,14683,14683,1950,9660
17,1703206,2967,2967,268,1621
12,1200203,59986,59986,7110,47752
25,2503209,31114,31114,4040,21108
25,2513356,3024,3024,207,2408
22,2208650,6734,6734,418,4270
52,5205703,1317,1317,93,546
50,5002803,4009,4009,413,2021
23,2313203,19901,19901,1770,12984
52,5204805,3390,3390,315,1553
11,1100924,4990,4990,415,2641
31,3166808,6817,6817,508,3236
43,4315453,1069,1069,46,119
27,2700805,3791,3791,290,2435
31,3140803,6380,6380,860,2638
21,2112209,107562,107562,12453,71784
43,4309407,4483,4483,556,1832
23,2306504,14688,14688,2037,10330
35,3531902,10387,10387,1344,4786
35,3549607,2368,2368,282,1050
31,3134905,8932,8932,1208,2627
41,4105201,10388,10388,940,6668
35,3512308,6601,6601,845,2909
43,4307559,1335,1335,249,539
31,3122702,2461,2461,290,1012
28,2803203,24838,24838,3291,16806
29,2919009,3113,3113,257,2113
25,2506004,21806,21806,3452,14829
35,3543808,1509,1509,446,481
27,2702009,8613,8613,759,6033
29,2904753,19007,19007,1645,13951
24,2410702,2143,2143,215,1316
22,2203206,9160,9160,693,6348
31,3162906,12754,12754,1946,4556
27,2704104,15424,15424,1302,11896
41,4122909,2934,2934,315,1390
25,2510105,7422,7422,837,5718
35,3523909,46621,46621,5170,21775
31,3166501,3218,3218,477,1979
29,2913101,13735,13735,808,10651
35,3554201,1968,1968,244,1011
35,3532108,1866,1866,178,889
22,2208700,8198,8198,493,6072
35,3502606,2297,2297,323,717
35,3538501,4585,4585,652,2020
31,3104908,8304,8304,1297,4049
42,4215901,747,747,80,360
31,3144607,11621,11621,1327,5811
29,2911303,8945,8945,719,5249
42,4207809,3401,3401,488,826
42,4209607,3040,3040,300,1098
27,2700607,6187,6187,575,3901
22,2210003,13481,13481,1468,9729
35,3545308,16872,16872,2007,8542
29,2929503,24519,24519,2682,15000
29,2926707,9669,9669,939,6207
43,4319901,23370,23370,2300,11550
43,4310652,1429,1429,129,591
41,4102703,1553,1553,129,645
43,4301552,742,742,71,247
41,4125209,3721,3721,429,726
29,2918456,7351,7351,829,5343
31,3108107,3778,3778,382,2208
16,1600303,264637,264637,35305,179015
31,3159803,9614,9614,1434,3532
26,2605707,21996,21996,1933,16504
43,4305871,678,678,80,227
11,1100908,1860,1860,173,809
21,2112803,38172,38172,3234,31414
41,4101804,56739,56739,6405,22155
50,5006358,10034,10034,1253,7121
31,3137908,1907,1907,165,1063
31,3128253,3775,3775,327,2238
31,3138906,4870,4870,637,2916
23,2313302,35629,35629,4705,22162
31,3149309,20379,20379,2342,9304
23,2311504,15361,15361,1393,7316
31,3166105,1965,1965,264,1112
41,4118808,6072,6072,872,2432
31,3145802,1529,1529,147,688
41,4110607,6745,6745,1067,1755
42,4212502,8250,8250,1032,3715
22,2202737,3905,3905,348,2650
26,2615508,9800,9800,1173,6764
50,5005707,24602,24602,2713,10489
26,2612307,11033,11033,1195,8443
25,2514404,3130,3130,269,2068
24,2411007,3488,3488,397,1787
17,1717503,4334,4334,429,2097
31,3162203,2854,2854,385,904
23,2307908,9279,9279,1632,6887
35,3538600,8635,8635,1401,4244
35,3509254,13534,13534,2246,7130
42,4210209,1420,1420,69,706
43,4317806,6322,6322,1053,2047
41,4113403,2323,2323,236,768
52,5220264,2312,2312,250,853
35,3553807,9000,9000,1790,3679
51,5106000,2999,2999,536,1358
27,2706703,44341,44341,6117,30899
31,3106655,3611,3611,298,2475
31,3140605,3443,3443,570,1837
31,3168051,2450,2450,281,1617
33,3305752,18211,18211,2087,11508
41,4125605,17263,17263,1438,5703
41,4115705,19466,19466,2642,7744
29,2932804,11997,11997,787,8935
29,2929255,15060,15060,1273,9847
42,4215679,1645,1645,192,541
31,3145307,17345,17345,2207,11294
41,4128708,3084,3084,423,1439
29,2923100,17119,17119,1754,12920
35,3534401,250974,250974,22962,116931
51,5108600,8486,8486,755,4207
13,1301407,27380,27380,3758,23081
13,1300706,23128,23128,2868,18366
29,2932903,53620,53620,6433,38522
35,3515301,892,892,104,294
23,2310308,23658,23658,3141,13706
35,3521200,2590,2590,244,1360
24,2407708,9150,9150,944,6530
35,3549409,10468,10468,1938,4764
31,3161809,5140,5140,626,1697
26,2611408,8524,8524,898,5940
51,5107859,5997,5997,465,2371
25,2515401,9481,9481,626,7034
23,2309003,10607,10607,1137,6193
31,3150570,5513,5513,461,3355
21,2100808,13936,13936,1004,11862
31,3168606,66143,66143,10679,32465
43,4322533,3447,3447,210,1543
31,3115706,3288,3288,495,1971
41,4110078,7073,7073,744,2966
25,2502706,3641,3641,383,2656
35,3502002,1669,1669,192,734
24,2409605,2029,2029,166,1364
23,2312908,110816,110816,19947,64168
23,2305100,4947,4947,460,2875
21,2100956,22124,22124,1352,17988
21,2110807,3476,3476,356,2319
29,2931350,82605,82605,14360,37902
31,3145851,2371,2371,244,964
41,4121208,7449,7449,1087,2962
29,2932002,21542,21542,1516,15264
43,4300471,739,739,51,136
35,3538006,55962,55962,7676,29561
31,3150802,9822,9822,966,5145
50,5007208,15862,15862,2078,5863
24,2403202,5292,5292,602,2990
29,2922904,19002,19002,1706,13872
31,3131109,4737,4737,723,2116
41,4120853,899,899,103,192
42,4218350,729,729,52,349
41,4118501,24553,24553,2855,7807
35,3553500,4377,4377,509,2280
31,3169604,13386,13386,1888,7325
35,3534708,28690,28690,4555,12953
29,2914505,23627,23627,1525,17966
52,5213707,3881,3881,464,1510
35,3522703,7944,7944,1060,3823
11,1100940,9481,9481,958,3946
35,3507407,4713,4713,696,1658
41,4107124,2742,2742,238,1133
33,3303302,151536,151536,16203,79838
32,3200409,14292,14292,1634,7555
12,1200708,12558,12558,1519,9092
21,2105203,7983,7983,991,6111
25,2516607,11582,11582,862,8037
11,1101302,6532,6532,738,2396
32,3201506,45272,45272,5427,13705
35,3521705,9054,9054,1241,4194
52,5209101,13977,13977,1885,4794
35,3555604,3471,3471,563,842
17,1721307,1350,1350,167,527
15,1507474,16646,16646,1682,12487
26,2608057,10051,10051,737,7304
31,3145505,1964,1964,246,775
31,3157377,3264,3264,276,1659
13,1301704,39972,39972,4380,31443
29,2917359,7700,7700,468,4591
11,1101559,2760,2760,220,1057
22,2201988,3344,3344,205,2702
21,2108405,9918,9918,825,8012
12,1200302,27782,27782,4749,22451
26,2602100,31991,31991,3128,23825
43,4322202,10651,10651,1294,4983
26,2606903,9010,9010,770,6070
21,2111052,7331,7331,566,5567
11,1100148,9999,9999,972,4621
51,5106422,17376,17376,2796,9986
31,3127107,21172,21172,3461,8438
43,4300034,2247,2247,386,994
35,3520509,44179,44179,6798,14500
17,1718907,3884,3884,306,2150
42,4219002,3381,3381,247,1022
50,5000906,5888,5888,768,2420
23,2307304,172095,172095,29677,95227
25,2502904,4748,4748,587,3295
33,3303203,47521,47521,6938,28896
33,3302858,81733,81733,9874,52159
42,4217105,681,681,53,214
28,2806800,7383,7383,879,4988
26,2610608,39468,39468,4608,29186
25,2504702,4579,4579,369,3008
41,4123907,6787,6787,1038,2757
31,3145455,4405,4405,279,2955
42,4204301,10643,10643,2263,3921
26,2612505,69953,69953,8033,47211
21,2106300,10264,10264,804,7670
52,5215702,15174,15174,1497,5306
41,4128559,4133,4133,736,908
35,3557154,1503,1503,131,403
32,3203809,8056,8056,808,4694
41,4125902,1131,1131,117,286
22,2210391,2319,2319,202,1545
52,5201207,671,671,62,222
29,2929404,7878,7878,578,5221
43,4311718,2475,2475,271,1591
42,4210605,2763,2763,334,1145
35,3549706,13651,13651,2983,7568
26,2613008,36505,36505,4464,25562
29,2928059,8640,8640,1288,6200
31,3107703,3191,3191,337,1551
51,5108105,1688,1688,247,889
31,3135506,6758,6758,670,4242
35,3542602,25989,25989,4146,13505
43,4320321,934,934,134,302
21,2104677,17844,17844,1620,14167
41,4127403,6418,6418,1020,1892
26,2601102,64618,64618,6869,49221
31,3170206,214787,214787,31692,82371
31,3161007,7295,7295,1016,3277
42,4216800,4753,4753,669,2761
50,5002605,7857,7857,973,3317
24,2404002,3609,3609,381,2097
43,4314555,1297,1297,123,400
35,3521804,9096,9096,1525,4534
42,4212304,2348,2348,370,1155
21,2100055,61225,61225,6786,34156
35,3514601,3082,3082,324,1481
35,3512001,3993,3993,684,1501
50,5007554,3683,3683,375,1017
35,3546108,1391,1391,151,393
42,4203303,4180,4180,439,1181
21,2104404,11792,11792,900,9781
35,3548807,18964,18964,3395,6255
35,3541307,17490,17490,2107,6690
35,3524204,2708,2708,261,1055
51,5106372,9843,9843,1042,4388
29,2905404,11949,11949,944,9729
17,1707207,4854,4854,442,2872
15,1506708,24357,24357,2075,16397
43,4311403,23352,23352,1799,6077
41,4103156,1886,1886,167,731
31,3162559,8770,8770,584,5687
29,2914653,20769,20769,3622,15304
43,4323705,1135,1135,77,355
52,5218805,81640,81640,10503,35084
24,2407302,6645,6645,609,4177
17,1711100,1674,1674,144,747
35,3508801,5429,5429,666,3039
31,3127206,2900,2900,363,1479
25,2504603,22619,22619,2877,15134
21,2107209,9843,9843,954,8212
13,1301605,21988,21988,1410,19369
25,2510402,4968,4968,332,3722
31,3161502,5212,5212,588,2169
52,5213004,4910,4910,605,2509
33,3300936,7866,7866,822,4507
31,3123908,6158,6158,678,2115
31,3103751,2602,2602,237,1364
31,3159605,15595,15595,1345,4840
43,4301636,8776,8776,1410,4310
24,2413904,8109,8109,713,5878
17,1707702,5489,5489,659,3753
42,4212700,1218,1218,213,512
21,2109304,8611,8611,656,6735
31,3115300,24668,24668,3380,9664
41,4108957,3446,3446,297,1786
22,2200954,2138,2138,156,1601
43,4311775,3122,3122,289,1645
35,3518008,954,954,204,250
29,2900603,3457,3457,582,2195
43,4312005,912,912,57,116
32,3204054,15114,15114,2006,7446
43,4318051,557,557,46,37
41,4103024,812,812,90,371
24,2413409,4478,4478,569,2501
23,2310407,8630,8630,882,6034
42,4215752,1235,1235,110,285
43,4302907,5603,5603,825,3574
43,4302253,131,131,10,67
50,5005152,4493,4493,374,2237
26,2608909,34264,34264,4555,21924
25,2516102,10295,10295,847,6786
31,3124906,6345,6345,787,3071
23,2305233,56389,56389,7673,23622
24,2402709,7434,7434,745,4616
43,4305173,4400,4400,521,2329
35,3506201,1209,1209,101,459
15,1504604,30943,30943,1888,24817
43,4302006,3660,3660,416,1081
35,3549250,800,800,130,185
41,4115754,5781,5781,803,2593
23,2300200,46221,46221,5489,38127
27,2703908,3378,3378,425,2560
29,2930154,26977,26977,1971,18225
15,1505650,16453,16453,1046,12165
52,5221809,1997,1997,118,634
35,3511904,2896,2896,289,1174
41,4108809,14277,14277,2505,3557
43,4303608,2653,2653,276,861
42,4204251,2089,2089,266,721
50,5008404,3694,3694,387,1354
31,3147402,10148,10148,1432,5434
27,2701001,15216,15216,2240,11709
33,3300308,33526,33526,5225,18966
42,4206603,1275,1275,132,272
16,1600055,3457,3457,287,2551
31,3108602,20951,20951,2846,12634
22,2209609,2070,2070,169,1077
52,5220058,1045,1045,79,394
31,3107802,9462,9462,1135,5681
11,1100114,23972,23972,3476,9888
23,2304004,16462,16462,2121,11706
43,4315321,1633,1633,88,611
52,5219407,3330,3330,406,1620
52,5205513,14747,14747,1578,8452
41,4106852,1500,1500,209,753
35,3534807,4094,4094,438,2375
29,2931608,9095,9095,806,7421
31,3146602,804,804,158,409
52,5203203,6779,6779,520,2697
26,2606408,57081,57081,6175,40153
17,1720002,1804,1804,195,813
35,3517604,9816,9816,1560,4912
22,2210805,9298,9298,1069,6164
31,3130507,5508,5508,793,2013
31,3165503,4168,4168,576,2854
29,2930808,13396,13396,977,9791
43,4305124,2636,2636,492,1167
41,4107850,2284,2284,230,1153
29,2910008,8345,8345,1402,6082
35,3521101,2371,2371,212,873
35,3529203,8093,8093,1226,4418
22,2209377,3835,3835,222,2597
17,1720259,2122,2122,184,1110
22,2202083,6301,6301,475,3795
41,4119806,4393,4393,548,1764
41,4101200,9580,9580,1135,5969
31,3101805,4997,4997,650,2564
31,3118502,993,993,135,576
24,2414159,5279,5279,496,3438
25,2510808,56360,56360,9348,35915
31,3170404,32420,32420,5869,11824
24,2407906,2528,2528,234,1532
29,2915700,5287,5287,891,3926
41,4113700,165309,165309,25120,75061
24,2415008,2356,2356,265,1856
13,1303809,41613,41613,3169,36179
35,3556305,8404,8404,930,4066
43,4322707,8052,8052,722,4000
31,3162807,8225,8225,1366,4433
31,3114709,1523,1523,187,454
35,3531209,1568,1568,259,630
14,1400506,6059,6059,452,4231
43,4320107,8214,8214,522,3260
31,3144003,13542,13542,1681,7047
42,4217600,3543,3543,352,1102
35,3521903,4990,4990,647,2236
13,1302801,14915,14915,939,13104
41,4102109,8515,8515,1235,2879
22,2208874,3539,3539,138,2687
35,3549102,18828,18828,2720,6507
12,1200344,11298,11298,1025,8893
23,2314102,50399,50399,5649,39002
31,3149200,1616,1616,212,809
21,2112605,26154,26154,1974,21934
52,5211602,1865,1865,133,709
31,3106804,1930,1930,350,1137
42,4207601,1111,1111,93,245
52,5201603,2548,2548,213,1035
35,3547007,2666,2666,353,1059
22,2211001,396457,396457,55006,245557
43,4315750,1250,1250,120,523
42,4205456,6599,6599,724,2694
52,5216304,3978,3978,501,1411
52,5203962,2355,2355,254,1336
42,4212239,1309,1309,156,527
33,3301306,19730,19730,2755,9339
27,2708006,31263,31263,3318,22796
33,3304300,29236,29236,3053,17484
35,3542206,9246,9246,1383,4329
43,4303202,2451,2451,182,1087
22,2200400,27937,27937,3338,17575
24,2412708,4571,4571,463,3043
35,3529104,1016,1016,151,251
23,2310100,8517,8517,804,5332
31,3109808,955,955,133,333
28,2805901,6455,6455,783,4176
28,2804201,12443,12443,771,9941
22,2207751,3572,3572,162,2942
35,3507753,1894,1894,207,681
42,4214300,563,563,70,82
35,3553906,2141,2141,378,1006
35,3521606,2734,2734,382,1102
51,5108055,4948,4948,556,2021
29,2923506,7594,7594,602,5516
52,5212055,1641,1641,191,937
42,4200408,2031,2031,259,361
42,4213906,349,349,44,116
26,2612455,11195,11195,1070,7266
43,4308078,1892,1892,224,669
43,4308102,2493,2493,194,574
41,4104006,21301,21301,2158,9432
22,2205607,4328,4328,305,3422
52,5209408,2989,2989,263,1709
31,3146305,12347,12347,1812,7424
43,4309951,1536,1536,263,608
43,4304671,1476,1476,253,686
31,3107307,28105,28105,3024,17214
23,2308302,20529,20529,2130,13957
26,2610707,175546,175546,23950,107594
22,2207850,3435,3435,157,2799
42,4214805,11843,11843,1825,4967
24,2403509,6369,6369,469,4948
26,2607208,72613,72613,6274,49784
43,4321469,463,463,60,165
21,2105807,7409,7409,450,5565
22,2200707,6181,6181,601,4515
41,4124020,6605,6605,677,2692
42,4211702,3805,3805,359,2042
42,4213500,5772,5772,710,1776
43,4313466,604,604,35,122
32,3204906,74742,74742,8381,33960
41,4119202,3856,3856,399,2020
15,1503002,8220,8220,418,6425
43,4318424,1496,1496,120,190
31,3167905,2163,2163,398,845
25,2517001,6955,6955,794,4956
31,3148004,35962,35962,6222,15021
31,3131802,7110,7110,975,3677
35,3520400,13689,13689,1768,5045
29,2923704,25289,25289,1660,20674
29,2925253,15955,15955,1110,12602
28,2805703,16832,16832,2777,11481
13,1300086,9889,9889,706,8020
29,2903102,5179,5179,531,3515
15,1501725,15248,15248,1261,9883
31,3150539,3300,3300,409,1704
15,1506609,18509,18509,2361,12686
15,1507706,26504,26504,1486,22755
35,3543907,43204,43204,5788,16975
26,2611903,13910,13910,1290,9937
23,2304202,90259,90259,15580,52896
15,1504208,144183,144183,16762,89903
27,2705002,14918,14918,1786,12031
31,3120201,6526,6526,522,2337
23,2310258,23641,23641,2937,17653
50,5004106,6310,6310,995,2959
21,2106631,7594,7594,503,5804
29,2926905,6230,6230,492,3803
17,1711506,2340,2340,211,1020
35,3522406,35729,35729,5334,19905
22,2201705,3992,3992,340,2921
42,4202800,6301,6301,694,2774
23,2302057,12903,12903,2154,9721
33,3300704,99269,99269,12049,47703
43,4316972,1234,1234,151,617
35,3507308,2063,2063,189,802
22,2206050,4485,4485,367,3026
43,4318614,326,326,30,98
15,1502855,12834,12834,950,9638
25,2505352,4336,4336,326,3262
43,4323200,590,590,42,160
31,3165578,4398,4398,363,2967
35,3538808,9239,9239,1479,4994
31,3117504,11547,11547,1250,5849
23,2303204,23164,23164,3027,15618
21,2109270,15832,15832,1529,12759
35,3501608,38383,38383,5227,17068
25,2514602,3136,3136,252,1990
43,4315073,869,869,46,197
35,3551405,5043,5043,558,2844
42,4218707,19291,19291,2639,8022
22,2210102,2568,2568,148,1848
12,1200401,190234,190234,33505,123806
22,2211308,14750,14750,1435,8332
35,3555802,3240,3240,586,710
42,4204194,414,414,86,169
22,2202752,5381,5381,403,3963
11,1101203,4154,4154,348,1916
32,3202207,10596,10596,1272,4632
31,3162708,12604,12604,1614,7058
52,5219605,1810,1810,343,843
52,5203906,3645,3645,486,1305
22,2203354,5204,5204,456,4283
50,5000856,5864,5864,464,2330
41,4106407,12325,12325,2046,4381
31,3131208,10069,10069,1725,6056
33,3303906,114022,114022,15142,55584
21,2105427,16439,16439,1370,11027
35,3528304,1422,1422,248,339
35,3518701,94873,94873,13425,50420
27,2704906,2573,2573,277,1896
14,1400472,19406,19406,2120,13306
14,1400175,18430,18430,2042,13004
31,3166204,5789,5789,488,3678
35,3504404,5972,5972,667,3057
22,2200251,4714,4714,376,3216
25,2503902,5211,5211,323,3578
35,3534500,1060,1060,143,360
29,2933000,16804,16804,1368,11359
41,4110201,7016,7016,666,3560
29,2927606,11701,11701,1039,8135
22,2203503,8685,8685,589,5338
32,3201159,7962,7962,613,4575
32,3203205,59348,59348,7892,24284
24,2412559,8914,8914,513,5768
52,5221403,78185,78185,10132,30574
26,2600203,15386,15386,1460,10543
31,3111408,5090,5090,404,2229
35,3503505,1980,1980,247,1157
24,2411502,16010,16010,1700,11314
31,3109402,17451,17451,1561,10751
42,4207908,3726,3726,499,1680
31,3159357,3948,3948,577,2077
29,2918704,3457,3457,439,1767
21,2110401,16276,16276,1245,14060
41,4101101,8016,8016,863,3861
15,1507102,12929,12929,1549,9620
35,3541653,2132,2132,166,1128
29,2908903,19273,19273,1267,14453
17,1712504,2800,2800,327,1219
21,2100204,17260,17260,1037,13888
31,3101102,12894,12894,1554,6766
31,3143906,42679,42679,6499,17272
42,4210704,2300,2300,173,766
31,3132602,2193,2193,374,883
25,2508554,3451,3451,279,2700
23,2309102,8972,8972,795,6582
41,4106001,5122,5122,643,2727
50,5004601,11403,11403,868,3163
43,4317509,27055,27055,4067,10643
26,2606606,19010,19010,1540,14077
31,3119401,39354,39354,6180,15783
23,2302107,24551,24551,3154,17037
21,2110278,11478,11478,661,9925
31,3101904,7393,7393,915,3033
21,2107506,76271,76271,8885,51752
31,3142254,3260,3260,361,1774
32,3203601,3976,3976,588,1807
21,2104099,13778,13778,1139,11206
41,4107751,3914,3914,378,2292
42,4218400,1642,1642,256,600
31,3140902,13551,13551,1368,8842
25,2502052,2840,2840,178,1955
11,1101401,8173,8173,791,4177
22,2206506,6734,6734,482,4808
42,4215695,370,370,48,78
35,3518404,31050,31050,4535,16241
21,2110708,26949,26949,1741,20921
43,4314134,903,903,63,75
17,1707553,2332,2332,192,1229
25,2505600,4993,4993,350,3525
31,3156908,10375,10375,1487,3735
24,2400109,6262,6262,1042,3353
35,3521309,6398,6398,707,2319
21,2100105,6512,6512,490,5302
31,3140001,28570,28570,2041,15095
43,4301701,2704,2704,280,592
24,2405306,6443,6443,508,4777
31,3112000,6647,6647,661,2640
41,4107520,1029,1029,92,269
24,2411403,8962,8962,732,5182
15,1504109,6341,6341,700,4418
43,4304002,2484,2484,293,1124
43,4305447,2189,2189,249,791
41,4113106,2377,2377,191,1028
43,4302154,1078,1078,71,300
17,1704105,1565,1565,161,852
35,3514502,5034,5034,628,1778
32,3202553,7286,7286,507,5345
29,2902104,38188,38188,3396,28443
25,2507903,7606,7606,1465,5412
22,2209971,7157,7157,601,5707
51,5103403,258954,258954,33411,112011
35,3513702,7071,7071,1242,2042
29,2904100,15056,15056,1441,10212
52,5206701,2856,2856,224,1577
31,3108008,7133,7133,974,1665
23,2313955,13266,13266,1904,8585
51,5107297,1793,1793,191,392
41,4122156,10008,10008,652,4801
41,4115408,6911,6911,750,2854
35,3522653,2879,2879,295,2053
35,3537701,2139,2139,231,469
43,4319737,2025,2025,145,1266
43,4315305,14478,14478,2644,5983
21,2106326,16185,16185,1266,12880
35,3515657,782,782,79,377
25,2506251,7098,7098,821,5702
31,3166402,608,608,79,268
43,4320909,8550,8550,745,2449
26,2603603,6079,6079,795,4163
17,1710706,4128,4128,454,2815
31,3168507,6221,6221,870,3057
