Código IBGE,Nome do Municipio,uf,maior_media_anual,ano_maior_media,maior_media_semestral,semestre_maior_media,maior_diferenca_entre_meses,ano_maior_diferença_ano,media_pessoas_geral,max_valor,min_valor
310500,BALDIM,MG,80.57,2026,82.0,2026_S2,13,2023,70.48,82,53
270780,ROTEIRO,AL,80.57,2026,80.83,2025_S2,22,2025,59.35,83,39
250270,BORBOREMA,PB,80.57,2026,83.0,2026_S2,14,2024,69.71,83,55
314840,PAULISTAS,MG,80.57,2026,83.0,2026_S2,10,2023,67.35,83,48
522190,VARJÃO,GO,80.43,2026,87.0,2026_S2,18,2024,62.48,87,40
315880,SANTANA DO JACARÉ,MG,80.29,2026,83.0,2026_S2,8,2024,73.0,83,63
500280,CARACOL,MS,80.29,2026,81.17,2025_S2,10,2023,77.65,83,68
410865,GOIOXIM,PR,80.14,2026,83.0,2026_S2,9,2024,73.9,83,65
110007,CORUMBIARA,RO,80.08,2025,81.33,2025_S2,12,2024,71.12,84,61
421200,PALMA SOLA,SC,80.0,2026,82.0,2026_S2,8,2023,74.08,83,65
432195,TRINDADE DO SUL,RS,79.92,2024,81.0,2025_S2,11,2025,77.94,83,72
220265,CAXINGÓ,PI,79.86,2026,83.0,2026_S2,33,2024,43.08,87,6
290440,BREJOLÂNDIA,BA,79.86,2026,80.0,2026_S2,29,2023,72.42,82,49
412880,XAMBRÊ,PR,79.86,2026,82.0,2026_S2,10,2025,72.04,82,65
315440,RESSAQUINHA,MG,79.71,2026,80.17,2025_S2,13,2023,73.12,82,62
293075,SÍTIO DO MATO,BA,79.71,2026,83.0,2026_S2,8,2024,75.29,83,67
315040,PIEDADE DOS GERAIS,MG,79.71,2026,82.0,2026_S2,13,2024,65.88,82,49
280690,SÃO FRANCISCO,SE,79.58,2025,79.83,2025_S2,8,2023,74.02,83,66
240530,BOA SAÚDE,RN,79.58,2025,81.67,2025_S2,13,2024,67.42,83,50
220670,NAZARÉ DO PIAUÍ,PI,79.43,2026,83.0,2026_S2,28,2024,69.67,88,54
520980,HIDROLINA,GO,79.17,2025,79.33,2025_S1,9,2023,72.23,80,63
315940,SANTA RITA DE IBITIPOCA,MG,79.17,2024,81.5,2025_S1,10,2025,76.02,82,67
251170,PILÕEZINHOS,PB,79.17,2025,79.33,2025_S1,10,2024,75.21,83,70
351190,CLEMENTINA,SP,79.08,2024,80.67,2024_S2,13,2023,72.08,82,56
110070,CAMPO NOVO DE RONDÔNIA,RO,79.0,2023,93.0,2024_S1,61,2024,59.19,103,27
431860,SÃO JOSÉ DO OURO,RS,78.92,2025,79.5,2024_S1,7,2026,77.52,80,71
355320,TAIÚVA,SP,78.92,2025,80.5,2025_S2,14,2024,68.65,83,49
317030,UMBURATIBA,MG,78.86,2026,79.0,2026_S2,13,2025,60.23,82,42
354105,PRATÂNIA,SP,78.86,2026,81.0,2026_S2,34,2025,63.73,81,47
510618,NOVA LACERDA,MT,78.83,2024,81.5,2024_S2,60,2025,63.33,84,14
170560,CONCEIÇÃO DO TOCANTINS,TO,78.75,2025,82.83,2025_S2,13,2025,76.5,85,70
311115,CAMPO AZUL,MG,78.67,2025,81.67,2025_S2,11,2025,69.81,84,56
220180,BOCAINA,PI,78.58,2025,79.33,2025_S2,7,2023,71.35,81,61
431210,MATA,RS,78.57,2026,78.67,2026_S1,8,2023,72.56,80,62
313810,LASSANCE,MG,78.43,2026,81.0,2026_S2,12,2023,65.35,81,50
320290,ITARANA,ES,78.42,2025,82.0,2025_S2,12,2025,66.38,83,50
314440,NATÉRCIA,MG,78.42,2025,78.67,2025_S2,11,2023,72.06,80,60
150410,MAGALHÃES BARATA,PA,78.33,2025,78.67,2025_S2,7,2023,73.27,81,64
350055,ÁGUAS DE SANTA BÁRBARA,SP,78.33,2025,79.33,2025_S1,13,2024,70.83,81,56
150775,SAPUCAIA,PA,78.29,2026,78.67,2025_S2,11,2023,67.62,80,51
412395,SANTA MÔNICA,PR,78.25,2025,79.0,2025_S2,17,2024,67.85,80,53
351420,DOLCINÓPOLIS,SP,78.25,2025,80.67,2025_S2,14,2024,68.54,82,51
240630,LAGOA DE PEDRAS,RN,78.14,2026,87.0,2026_S2,20,2025,54.65,87,31
313260,ITAMARATI DE MINAS,MG,78.0,2026,81.0,2026_S2,12,2023,64.85,81,43
430150,AUGUSTO PESTANA,RS,77.92,2025,78.67,2025_S2,7,2022,75.08,80,65
314467,NOVA BELÉM,MG,77.83,2025,78.0,2025_S1,9,2024,70.46,81,60
110180,VALE DO PARAÍSO,RO,77.83,2024,79.67,2025_S1,10,2023,73.31,80,64
351130,CEDRAL,SP,77.75,2025,78.83,2025_S2,8,2024,70.71,81,62
421450,RIO DO CAMPO,SC,77.75,2025,78.0,2025_S1,10,2024,70.23,80,62
430970,HUMAITÁ,RS,77.58,2025,78.83,2025_S2,8,2026,75.0,80,70
520017,ÁGUA FRIA DE GOIÁS,GO,77.57,2026,82.0,2026_S2,19,2024,67.44,82,52
310530,BANDEIRA DO SUL,MG,77.29,2026,84.0,2026_S2,10,2025,65.98,84,46
292225,MUQUÉM DO SÃO FRANCISCO,BA,77.29,2026,81.0,2026_S2,11,2023,63.83,81,40
251590,SERRARIA,PB,77.17,2024,78.83,2024_S2,11,2026,74.23,79,61
353370,OCAUÇU,SP,77.17,2025,77.67,2025_S2,10,2024,69.54,80,60
220255,CARIDADE DO PIAUÍ,PI,77.14,2026,81.0,2026_S2,13,2023,59.73,81,37
110060,CACAULÂNDIA,RO,77.14,2026,85.0,2026_S2,15,2023,56.67,85,37
411605,MISSAL,PR,77.14,2026,77.17,2026_S1,7,2026,71.12,81,67
270350,JACUÍPE,AL,76.86,2026,77.0,2026_S2,22,2025,57.21,79,45
250053,ALCANTIL,PB,76.86,2026,77.67,2025_S2,9,2024,65.46,79,47
315810,SANTA MARIA DO SALTO,MG,76.86,2026,84.0,2026_S2,17,2025,52.69,84,35
221093,SUSSUAPARA,PI,76.86,2026,84.0,2026_S2,17,2023,55.56,84,30
315090,PIRANGUÇU,MG,76.83,2025,79.17,2025_S1,13,2024,69.88,81,57
312240,DIVISA NOVA,MG,76.83,2025,80.0,2026_S2,12,2023,72.4,81,57
316080,SÃO BENTO ABADE,MG,76.71,2026,81.0,2026_S2,10,2026,70.71,81,61
430340,CAIÇARA,RS,76.58,2025,77.5,2025_S1,14,2024,68.27,79,52
353830,PIQUEROBI,SP,76.58,2025,76.83,2025_S2,12,2023,70.02,78,54
251445,SÃO JOSÉ DOS RAMOS,PB,76.43,2026,81.0,2026_S2,10,2024,67.71,81,57
420417,CERRO NEGRO,SC,76.29,2026,78.0,2026_S2,14,2024,64.1,78,43
411290,JUNDIAÍ DO SUL,PR,76.25,2025,78.0,2026_S2,17,2024,65.27,79,52
354040,POPULINA,SP,76.17,2023,76.83,2023_S2,35,2024,69.21,77,42
355310,TAIAÇU,SP,76.14,2026,81.0,2026_S2,10,2026,70.12,81,62
316160,SÃO GERALDO DA PIEDADE,MG,76.08,2025,80.0,2026_S2,14,2023,67.94,80,52
410335,BRAGANEY,PR,76.08,2025,76.67,2025_S2,9,2024,67.71,81,54
313868,LUISLÂNDIA,MG,76.0,2026,78.0,2026_S2,15,2024,53.81,79,31
412860,VERÊ,PR,76.0,2025,76.0,2025_S1,6,2023,71.6,79,63
521971,SANTO ANTÔNIO DA BARRA,GO,76.0,2026,78.0,2026_S2,7,2025,65.77,78,57
412545,SÃO JOSÉ DAS PALMEIRAS,PR,75.92,2025,76.33,2025_S2,12,2026,68.52,78,53
316590,SENADOR MODESTINO GONÇALVES,MG,75.92,2023,76.0,2023_S1,7,2026,72.02,77,61
352950,MENDONÇA,SP,75.92,2025,76.83,2026_S1,23,2026,69.92,78,53
431402,PARAÍSO DO SUL,RS,75.71,2026,78.0,2026_S2,10,2023,72.27,78,66
412035,PRANCHITA,PR,75.71,2026,81.0,2026_S2,21,2024,59.08,81,43
220667,MORRO DO CHAPÉU DO PIAUÍ,PI,75.71,2026,82.0,2026_S2,20,2025,44.65,82,17
310700,BIQUINHAS,MG,75.57,2026,75.67,2026_S1,33,2025,47.35,78,34
521565,PALESTINA DE GOIÁS,GO,75.57,2026,78.0,2026_S2,10,2025,62.88,78,48
313835,LEME DO PRADO,MG,75.5,2025,80.0,2026_S2,15,2026,67.19,80,53
313640,JOAQUIM FELÍCIO,MG,75.5,2025,77.17,2025_S1,7,2025,72.98,78,68
422000,BALNEÁRIO RINCÃO,SC,75.43,2026,84.0,2026_S2,29,2024,37.23,84,3
351680,GASTÃO VIDIGAL,SP,75.42,2024,78.33,2024_S2,15,2025,69.23,81,57
210923,PRESIDENTE MÉDICI,MA,75.29,2026,77.67,2025_S2,7,2025,70.21,78,62
312083,CUPARAQUE,MG,75.29,2026,76.0,2026_S2,18,2025,63.94,77,45
291020,DOM MACEDO COSTA,BA,75.25,2025,75.33,2025_S1,4,2023,72.96,76,68
150549,PALESTINA DO PARÁ,PA,75.17,2024,75.5,2024_S2,29,2024,64.71,86,53
420440,CORONEL FREITAS,SC,75.14,2026,76.0,2026_S2,10,2025,69.81,76,64
210975,SANTA FILOMENA DO MARANHÃO,MA,75.0,2022,75.0,2022_S2,5,2023,71.48,76,67
250260,IGARACY,PB,75.0,2026,79.0,2026_S2,14,2024,59.85,79,37
317110,VERÍSSIMO,MG,74.86,2026,76.0,2026_S2,15,2025,55.27,80,41
310550,BARÃO DE MONTE ALTO,MG,74.86,2026,78.83,2025_S2,14,2023,65.96,83,46
354700,SANTA MARIA DA SERRA,SP,74.86,2026,78.0,2026_S2,13,2024,65.19,78,54
510880,NOVA GUARITA,MT,74.86,2026,78.0,2026_S2,10,2025,65.19,78,51
420040,ÁGUA DOCE,SC,74.75,2023,75.5,2023_S2,6,2025,70.98,78,59
315760,SANTA FÉ DE MINAS,MG,74.71,2026,79.0,2026_S2,17,2024,53.77,79,33
220560,LANDRI SALES,PI,74.67,2025,79.0,2026_S2,12,2024,65.71,79,51
291260,IBIQUERA,BA,74.57,2026,75.0,2026_S2,7,2023,64.9,77,53
250810,LAGOA,PB,74.57,2026,77.0,2026_S2,7,2024,67.56,77,59
432253,VALE DO SOL,RS,74.57,2026,75.17,2025_S2,11,2024,66.23,77,53
270060,BARRA DE SÃO MIGUEL,AL,74.57,2026,81.0,2026_S2,18,2024,56.75,81,39
313070,INDIANÓPOLIS,MG,74.57,2026,78.0,2026_S2,8,2026,69.79,78,65
251272,PEDRO RÉGIS,PB,74.43,2026,76.33,2025_S2,14,2025,65.12,80,53
220730,PAES LANDIM,PI,74.43,2026,78.0,2026_S2,26,2024,53.27,78,20
270360,JAPARATINGA,AL,74.43,2026,76.0,2026_S2,17,2023,59.27,77,39
432147,TIRADENTES DO SUL,RS,74.42,2025,75.0,2026_S2,10,2024,68.75,77,55
430360,CAMBARÁ DO SUL,RS,74.42,2025,75.83,2025_S1,18,2023,65.33,77,46
220480,IPIRANGA DO PIAUÍ,PI,74.25,2025,75.83,2025_S1,12,2024,67.31,77,60
520552,COLINAS DO SUL,GO,74.14,2026,76.0,2026_S2,21,2023,54.65,76,28
313430,ITUMIRIM,MG,74.08,2025,76.33,2025_S2,10,2024,67.12,78,60
250780,JUNCO DO SERIDÓ,PB,74.0,2025,74.0,2025_S1,11,2023,64.92,76,47
310870,BRÁS PIRES,MG,74.0,2025,74.17,2024_S2,11,2024,65.83,77,48
410895,GUAMIRANGA,PR,74.0,2025,76.17,2025_S2,11,2025,67.85,80,58
522119,TEREZÓPOLIS DE GOIÁS,GO,73.92,2025,74.67,2025_S2,24,2024,57.48,76,33
351885,GUATAPARÁ,SP,73.83,2024,75.83,2024_S2,14,2026,66.38,79,52
432185,TRÊS PALMEIRAS,RS,73.83,2025,76.17,2025_S2,9,2026,70.04,77,64
261210,SALGADINHO,PE,73.71,2026,76.0,2026_S2,17,2024,54.81,76,33
412450,SANTO INÁCIO,PR,73.71,2026,75.83,2025_S2,10,2025,65.73,77,56
315100,PIRANGUINHO,MG,73.71,2026,74.0,2026_S2,14,2023,61.83,75,42
353960,PLANALTO,SP,73.71,2026,75.67,2025_S2,8,2025,69.23,77,61
500480,JAPORÃ,MS,73.58,2024,76.67,2024_S1,24,2024,68.65,86,56
430740,ESMERALDA,RS,73.57,2026,76.0,2026_S2,11,2023,63.52,76,48
251490,SÃO MAMEDE,PB,73.57,2026,75.0,2026_S2,9,2024,67.58,75,60
241300,SÃO VICENTE,RN,73.43,2026,74.0,2026_S2,8,2024,63.94,75,56
431930,SÃO PAULO DAS MISSÕES,RS,73.29,2026,78.0,2026_S2,12,2023,68.5,78,59
411310,KALORÉ,PR,73.17,2025,73.5,2025_S2,7,2026,70.52,75,65
317075,VARJÃO DE MINAS,MG,73.08,2025,73.17,2025_S2,12,2023,65.98,75,53
241370,SÍTIO NOVO,RN,73.08,2025,73.83,2025_S1,9,2023,65.02,75,50
353410,ORIENTE,SP,73.08,2025,73.33,2024_S1,10,2023,70.33,75,62
261510,TEREZINHA,PE,73.0,2026,78.0,2026_S2,16,2024,53.12,78,34
420620,GRAVATAL,SC,73.0,2024,74.0,2024_S2,14,2023,67.75,77,56
312630,FORTALEZA DE MINAS,MG,72.92,2025,74.0,2025_S2,9,2024,67.08,75,55
421740,SCHROEDER,SC,72.92,2025,75.17,2025_S2,13,2023,60.56,76,42
510337,COTRIGUAÇU,MT,72.86,2026,74.0,2026_S2,13,2024,56.06,75,41
250937,MATO GROSSO,PB,72.86,2026,76.0,2026_S2,33,2025,39.98,76,16
221135,VÁRZEA BRANCA,PI,72.71,2026,72.83,2026_S1,17,2024,49.02,75,29
354790,SANTO ANTÔNIO DA ALEGRIA,SP,72.58,2025,73.17,2025_S2,11,2024,62.67,75,50
241350,SERRINHA,RN,72.57,2026,75.0,2026_S2,9,2025,62.9,75,52
312070,CRUZEIRO DA FORTALEZA,MG,72.43,2026,75.0,2026_S2,10,2024,63.92,77,51
314545,OLHOS-DÁGUA,MG,72.43,2026,73.0,2026_S2,15,2024,59.92,74,42
431415,PAVERAMA,RS,72.43,2026,74.0,2026_S2,11,2023,65.88,75,49
510619,NOVA SANTA HELENA,MT,72.43,2026,73.0,2026_S2,9,2025,62.81,75,56
354200,QUINTANA,SP,72.42,2025,75.0,2026_S2,8,2024,66.44,75,56
520090,AMORINÓPOLIS,GO,72.33,2025,73.67,2025_S1,8,2023,67.38,75,59
250407,CARAÚBAS,PB,72.17,2025,74.0,2025_S2,8,2025,63.94,75,55
250840,LASTRO,PB,72.17,2025,73.33,2025_S2,11,2024,62.04,74,48
521990,SÃO FRANCISCO DE GOIÁS,GO,72.14,2026,73.67,2025_S2,16,2023,67.38,75,54
412400,SANTANA DO ITARARÉ,PR,72.0,2024,76.83,2024_S1,19,2024,67.81,79,60
410740,ENÉAS MARQUES,PR,72.0,2026,73.17,2025_S2,8,2022,66.29,76,58
310760,BOM JESUS DA PENHA,MG,72.0,2026,72.0,2026_S1,12,2023,64.5,74,51
220275,COLÔNIA DO GURGUÉIA,PI,72.0,2026,78.0,2026_S2,10,2025,64.75,78,53
313867,LUISBURGO,MG,71.86,2026,72.17,2026_S1,9,2024,62.77,74,47
315520,RIO ESPERA,MG,71.83,2025,72.0,2025_S2,6,2024,68.62,74,63
171510,NOVO ACORDO,TO,71.83,2025,72.0,2025_S1,11,2024,62.0,74,48
330095,COMENDADOR LEVY GASPARIAN,RJ,71.71,2026,79.0,2026_S2,22,2024,56.85,79,37
220465,ILHA GRANDE,PI,71.71,2026,75.0,2026_S2,17,2024,59.38,75,41
241080,RIACHO DE SANTANA,RN,71.71,2026,73.0,2026_S2,11,2024,64.02,74,53
521030,ISRAELÂNDIA,GO,71.67,2025,73.5,2024_S2,18,2023,64.62,75,41
510035,ALTO BOA VISTA,MT,71.58,2025,73.0,2025_S1,7,2025,70.02,74,65
352060,INDIANA,SP,71.57,2026,74.0,2026_S2,7,2026,66.67,74,60
314030,MARLIÉRIA,MG,71.57,2026,75.0,2026_S2,12,2024,53.44,76,37
520455,CALDAZINHA,GO,71.29,2026,76.0,2026_S2,16,2024,55.67,77,34
240490,ITAÚ,RN,71.29,2026,76.0,2026_S2,21,2024,65.69,77,54
411550,MARUMBI,PR,71.25,2024,74.0,2024_S2,8,2024,67.88,75,57
411342,LIDIANÓPOLIS,PR,71.25,2025,73.17,2025_S1,14,2024,61.17,75,44
412460,SÃO CARLOS DO IVAÍ,PR,71.17,2025,77.83,2025_S1,34,2025,60.88,80,33
412270,SABÁUDIA,PR,71.17,2025,74.67,2024_S2,29,2025,61.98,77,39
314537,NOVORIZONTE,MG,71.14,2026,72.0,2026_S2,14,2024,57.6,74,41
351720,GUAIÇARA,SP,71.08,2023,72.33,2023_S2,30,2024,59.1,77,42
315610,RITÁPOLIS,MG,71.0,2026,72.0,2026_S2,9,2024,59.06,73,46
410785,FLOR DA SERRA DO SUL,PR,71.0,2026,72.0,2026_S2,9,2025,59.23,73,43
421230,PAULO LOPES,SC,71.0,2026,76.0,2026_S2,15,2023,63.06,76,45
110175,VALE DO ANARI,RO,71.0,2025,76.0,2026_S2,12,2024,64.27,76,51
421895,URUPEMA,SC,71.0,2026,78.0,2026_S2,14,2024,55.4,78,38
211178,SERRANO DO MARANHÃO,MA,70.83,2024,76.83,2024_S1,43,2024,46.79,80,9
291590,ITANAGRA,BA,70.83,2025,74.5,2025_S2,15,2025,64.52,77,47
240840,OLHO DÁGUA DO BORGES,RN,70.75,2023,76.83,2024_S1,30,2024,63.67,78,48
411345,LINDOESTE,PR,70.71,2026,71.0,2026_S2,12,2024,59.35,72,46
314770,PASSA TEMPO,MG,70.58,2025,71.0,2024_S2,7,2026,68.75,73,61
420450,CORUPÁ,SC,70.58,2025,71.5,2025_S1,13,2023,61.27,76,42
310220,ALVARENGA,MG,70.57,2026,73.0,2026_S2,15,2025,53.27,73,38
292070,MARAÚ,BA,70.57,2026,77.0,2026_S2,18,2023,48.1,77,26
412280,SALGADO FILHO,PR,70.5,2025,71.33,2025_S1,6,2026,66.29,72,60
312580,FERNANDES TOURINHO,MG,70.5,2025,74.5,2025_S2,12,2025,62.21,76,50
270080,BELÉM,AL,70.43,2026,74.0,2026_S2,16,2023,57.83,74,36
354270,RESTINGA,SP,70.42,2023,84.17,2024_S1,87,2024,50.81,87,0
410090,AMAPORÃ,PR,70.29,2026,70.33,2026_S1,11,2024,58.42,75,45
210462,GOVERNADOR LUIZ ROCHA,MA,70.25,2024,70.33,2024_S2,31,2024,60.6,83,48
430370,CAMPINA DAS MISSÕES,RS,70.17,2025,71.17,2025_S1,11,2024,62.02,72,52
520480,CAMPO ALEGRE DE GOIÁS,GO,70.14,2026,72.0,2026_S2,10,2025,56.92,73,46
171855,RIACHINHO,TO,70.14,2026,72.17,2025_S2,9,2023,62.73,74,51
410655,CORUMBATAÍ DO SUL,PR,70.0,2025,70.33,2024_S2,4,2023,68.4,72,64
431198,MARIANA PIMENTEL,RS,69.92,2025,70.5,2024_S2,13,2023,62.94,72,48
311547,CATUTI,MG,69.92,2025,71.67,2025_S2,13,2024,57.9,73,38
432135,TAVARES,RS,69.92,2025,71.17,2025_S1,10,2024,66.75,73,61
510310,COCALINHO,MT,69.86,2026,72.0,2026_S2,9,2025,61.96,72,54
352770,LUIZIÂNIA,SP,69.86,2026,72.0,2026_S2,8,2025,64.44,74,56
220277,COLÔNIA DO PIAUÍ,PI,69.71,2026,73.0,2026_S2,25,2024,45.92,73,19
210197,BOA VISTA DO GURUPI,MA,69.71,2026,74.0,2026_S2,11,2024,58.21,74,48
240680,LAJES PINTADAS,RN,69.5,2025,73.17,2025_S2,15,2025,57.06,75,41
431447,PINHAL GRANDE,RS,69.5,2025,71.0,2026_S2,6,2023,68.17,72,59
150276,CUMARU DO NORTE,PA,69.43,2026,73.0,2026_S2,15,2024,57.35,73,38
250625,GADO BRAVO,PB,69.43,2026,71.0,2026_S2,11,2023,63.02,73,52
500625,NOVO HORIZONTE DO SUL,MS,69.33,2024,69.67,2024_S2,7,2025,66.23,71,55
354480,SALES,SP,69.33,2024,70.5,2025_S1,28,2025,62.96,74,46
316447,SÃO SEBASTIÃO DO ANTA,MG,69.29,2026,73.0,2026_S2,13,2023,54.04,73,35
420425,COCAL DO SUL,SC,69.25,2025,69.5,2025_S1,14,2026,60.31,71,50
420125,APIÚNA,SC,69.25,2024,72.0,2024_S2,9,2024,66.0,73,60
420640,GUARACIABA,SC,69.17,2024,70.0,2025_S2,8,2023,66.83,71,58
220985,SÃO JOÃO DA CANABRAVA,PI,69.14,2026,71.0,2026_S2,9,2025,55.85,71,44
410965,HONÓRIO SERPA,PR,69.14,2026,70.83,2025_S2,11,2023,58.33,72,40
314875,PEDRA BONITA,MG,69.08,2024,75.67,2024_S1,27,2024,64.69,82,55
210663,MATÕES DO NORTE,MA,69.08,2023,74.0,2023_S2,58,2024,43.31,80,16
210237,CACHOEIRA GRANDE,MA,69.0,2026,69.33,2026_S1,26,2024,48.19,71,20
520055,ALTO HORIZONTE,GO,69.0,2026,69.0,2026_S1,12,2023,63.17,72,49
411860,PAULA FREITAS,PR,69.0,2026,69.0,2026_S1,14,2025,53.25,71,35
251400,SÃO JOÃO DO CARIRI,PB,68.57,2026,71.0,2026_S2,11,2025,55.35,71,39
211023,SANTANA DO MARANHÃO,MA,68.43,2026,68.83,2025_S2,17,2024,52.04,72,35
432026,SEGREDO,RS,68.43,2026,72.0,2026_S2,9,2023,61.9,72,52
315733,SANTA CRUZ DE MINAS,MG,68.33,2025,70.83,2025_S2,12,2026,59.42,72,49
352265,ITAPIRAPUÃ PAULISTA,SP,68.29,2026,70.0,2026_S2,13,2024,55.0,70,37
350430,AVAÍ,SP,68.14,2026,69.0,2026_S2,8,2023,60.5,70,48
430673,DOUTOR MAURÍCIO CARDOSO,RS,67.92,2024,69.5,2024_S2,12,2022,63.62,71,49
350820,BURITIZAL,SP,67.58,2024,70.0,2024_S2,33,2025,61.85,71,37
292975,SAUBARA,BA,67.58,2024,68.5,2024_S1,21,2024,45.85,71,19
520520,CATURAÍ,GO,67.57,2026,68.67,2025_S2,13,2024,56.23,73,37
510380,FIGUEIRÓPOLIS DOESTE,MT,67.57,2026,68.0,2026_S1,7,2024,63.96,71,58
311460,CARRANCAS,MG,67.5,2024,67.67,2024_S2,6,2023,64.58,68,57
420243,BOCAINA DO SUL,SC,67.43,2026,71.0,2026_S2,12,2024,50.25,72,34
521410,MUTUNÓPOLIS,GO,67.33,2025,69.33,2025_S2,7,2025,64.33,70,59
521810,PORTELÂNDIA,GO,67.33,2025,68.33,2025_S2,12,2024,60.21,70,52
521960,SANTA TEREZA DE GOIÁS,GO,67.33,2025,68.5,2025_S2,7,2025,61.0,71,53
431171,MAÇAMBARÁ,RS,67.29,2026,69.0,2026_S2,21,2026,51.35,73,40
241040,PUREZA,RN,67.14,2026,72.0,2026_S2,12,2025,51.1,72,33
520547,CHAPADÃO DO CÉU,GO,67.14,2026,70.0,2026_S2,11,2025,54.69,70,33
410610,CONSELHEIRO MAIRINCK,PR,67.08,2025,67.67,2025_S1,11,2024,59.27,70,45
210725,NOVA COLINAS,MA,67.0,2025,67.5,2025_S2,13,2026,60.73,71,49
311480,CARVALHOS,MG,67.0,2026,71.0,2026_S2,17,2024,51.04,71,27
510390,GENERAL CARNEIRO,MT,67.0,2026,68.83,2025_S2,15,2024,57.29,71,45
312738,GOIANÁ,MG,66.92,2025,70.0,2025_S1,15,2023,59.31,72,43
421545,SANGÃO,SC,66.75,2025,67.67,2025_S2,11,2023,62.71,69,53
241310,SENADOR ELÓI DE SOUZA,RN,66.71,2026,70.0,2026_S2,15,2025,49.81,70,33
250415,CASSERENGUE,PB,66.71,2026,68.0,2026_S2,14,2024,46.71,68,26
270270,FELIZ DESERTO,AL,66.58,2025,67.83,2025_S2,9,2024,59.0,69,49
220027,ALEGRETE DO PIAUÍ,PI,66.57,2026,68.0,2026_S2,13,2024,58.44,68,42
270370,JARAMATAIA,AL,66.57,2026,72.0,2026_S2,32,2024,60.52,73,41
350340,AREALVA,SP,66.5,2025,67.33,2025_S1,12,2024,59.94,68,49
410754,ESPIGÃO ALTO DO IGUAÇU,PR,66.43,2026,68.33,2025_S2,16,2023,50.69,72,27
220170,BERTOLÍNIA,PI,66.43,2026,75.0,2026_S2,15,2024,51.75,75,32
410730,DOUTOR CAMARGO,PR,66.33,2025,66.33,2025_S1,12,2024,56.73,67,43
351925,IARAS,SP,66.29,2026,73.0,2026_S2,11,2026,61.48,73,55
316045,SANTO ANTÔNIO DO RETIRO,MG,66.29,2026,71.0,2026_S2,9,2023,57.96,71,45
220970,SÃO FRANCISCO DO PIAUÍ,PI,66.25,2025,66.67,2025_S1,6,2024,60.17,68,53
312310,DORES DE GUANHÃES,MG,66.25,2025,70.0,2026_S2,10,2026,62.56,71,51
421850,TREZE TÍLIAS,SC,66.17,2023,67.0,2024_S2,5,2024,64.85,68,62
354510,SALMOURÃO,SP,66.14,2026,70.0,2026_S2,6,2026,63.27,70,60
411870,PAULO FRONTIN,PR,66.14,2026,70.0,2026_S2,9,2024,56.38,70,43
316557,SENADOR AMARAL,MG,66.0,2026,72.0,2026_S2,23,2024,47.71,72,24
431500,PORTO LUCENA,RS,66.0,2026,68.0,2026_S2,8,2024,61.31,68,56
520355,BONFINÓPOLIS,GO,66.0,2023,69.0,2024_S1,32,2024,54.69,74,40
312825,GUARACIAMA,MG,66.0,2026,69.0,2026_S2,18,2024,48.67,69,29
170390,CASEARA,TO,65.92,2025,67.33,2025_S2,10,2024,58.1,69,42
430810,FELIZ,RS,65.75,2025,66.0,2025_S1,8,2024,60.04,69,51
510680,PORTO DOS GAÚCHOS,MT,65.71,2026,66.17,2026_S1,9,2023,60.5,68,54
311020,CAJURI,MG,65.71,2026,70.0,2026_S2,14,2023,45.0,70,24
171890,SANTA ROSA DO TOCANTINS,TO,65.58,2024,66.33,2024_S1,26,2024,47.77,70,31
411000,IGUARAÇU,PR,65.57,2026,68.0,2026_S2,12,2024,50.96,68,33
241445,TRIUNFO POTIGUAR,RN,65.57,2026,68.0,2026_S2,14,2024,55.15,69,36
420800,ITÁ,SC,65.5,2025,67.17,2025_S2,11,2026,57.0,69,45
291125,GAVIÃO,BA,65.43,2026,67.0,2026_S2,12,2025,49.25,67,34
510757,RONDOLÂNDIA,MT,65.43,2026,72.0,2026_S2,17,2024,42.71,72,21
120032,JORDÃO,AC,65.43,2026,70.0,2026_S2,13,2025,49.4,70,37
410300,BOA ESPERANÇA,PR,65.25,2024,66.5,2025_S1,10,2023,61.62,68,53
500490,JARAGUARI,MS,65.17,2025,65.33,2025_S2,15,2023,55.96,68,38
420740,IMBUIA,SC,65.17,2025,66.17,2025_S2,11,2026,60.35,68,52
354740,SANTA RITA DOESTE,SP,65.17,2025,65.83,2025_S2,8,2024,58.96,68,50
315060,PIRACEMA,MG,65.14,2026,65.33,2026_S1,7,2025,58.29,67,51
352120,IPORANGA,SP,65.08,2025,65.83,2025_S1,13,2024,56.81,68,47
430080,ANTÔNIO PRADO,RS,65.08,2025,66.67,2025_S1,9,2026,60.27,69,52
430540,CHIAPETTA,RS,65.0,2024,66.67,2024_S2,8,2025,61.12,69,53
313610,JOANÉSIA,MG,64.83,2025,68.0,2026_S2,13,2023,58.21,69,42
110143,NOVA UNIÃO,RO,64.83,2025,65.5,2025_S1,13,2024,55.62,67,42
352650,LAVÍNIA,SP,64.8,2022,65.67,2025_S2,4,2025,63.75,66,61
220285,CORONEL JOSÉ DIAS,PI,64.75,2025,64.83,2025_S2,11,2024,54.35,66,39
412217,RIO BRANCO DO IVAÍ,PR,64.75,2024,65.5,2024_S2,12,2023,59.46,68,48
430245,BOQUEIRÃO DO LEÃO,RS,64.71,2026,66.0,2026_S2,10,2023,60.56,67,53
